Claim_ID,Contact_ID,Customer_ID,State,Region,Reserve_Amount,Loss_Date,Reported_Date,First_Contact_Date,Closed_Date,Days_To_First_Contact,Cycle_Time_Days,Inbound_Calls,Avg_Hold_Time_,Transfer_Count,Documentation_Error,Escalated,Claim_Complexity,Adjuster_ID,Adjuster_Level,Team,Quality_Score,Customer_Satisfaction_Score
CLM-2025-00120,CNT-100120,CUST-35015,WA,West,"$3,352.64 ",5/6/2025,5/6/2025,5/7/2025,6/10/2025,1,35,6,2.68,1,No,No,High,ADJ-1024,Senior,Team SouthTeam West,91.7,7.2
CLM-2025-00121,CNT-100121,CUST-48242,TX,South Central,$729.01 ,11/3/2025,11/5/2025,11/7/2025,11/9/2025,2,4,3,5.65,2,No,No,Low,ADJ-1039,Standard,Team Echo,95,6.2
CLM-2025-00122,CNT-100122,CUST-94439,TX,South Central,"$2,424.77 ",6/25/2025,6/27/2025,7/2/2025,7/25/2025,5,28,5,3.99,2, no ,No,Low,ADJ-1022,Specialist,Team Beta,91.7,5.7
CLM-2025-00123,CNT-100123,CUST-32863,GA,Southeast,"$7,377.23 ",3/11/2025,3/13/2025,3/14/2025,4/8/2025,1,26,3,1.73,0,No,No,Medium,ADJ-1006,Standard,Team Beta,96.6,9
CLM-2025-00124,CNT-100124,CUST-16396,IL,Midwest,"$1,366.47 ",1/15/2025,1/16/2025,1/19/2025,1/30/2025,3,14,2,4.77,1,No,No,Medium,ADJ-1001,Trainee,Team Delta,89.1,3.5
CLM-2025-00125,CNT-100125,CUST-85776,FL,Southeast,"$1,256.56 ",6/14/2025,6/15/2025,6/18/2025,6/28/2025,3,13,2,3.73,0,No,No,low,ADJ-1014,Senior,Team Team Alpha,100,5.1
CLM-2025-00126,CNT-100126,CUST-82383,NV,Southwest,"($20,444.82)",,1/13/2025,,2/15/2025,0,53,3,3.13,0,No,No,Medium,ADJ-1039,Standard,Team Echo,97.9,8.5
CLM-2025-00127,CNT-100127,CUST-65689,TX,South Central,"$4,693.61 ",12/14/2025,12/17/2025,12/21/2025,1/22/2026,4,36,7,5.21,1,No,No,Low,ADJ-1079,Standard,Team Team Alpha,95.6,3.8
CLM-2025-00128,CNT-100128,CUST-26958,CA,West,"$53,534.09 ",6/12/2025,6/12/2025,6/14/2025,7/29/2025,2,47,3,2.88,1,No,No,Medium,ADJ-1027,Specialist,Team Team Alpha,91.9,5.7
CLM-2025-00129,CNT-100129,CUST-47543,AZ,Southwest,"$1,017.66 ",7/19/2025,7/19/2025,7/22/2025,8/14/2025,3,26,3,2.86,0,No,No,high,ADJ-1045,Senior,Team Gamma,90.3,7.6
CLM-2025-00130,CNT-100130,CUST-30480,UT,Mountain,"$1,010.26 ",10/20/2025,10/20/2025,10/22/2025,11/7/2025,2,18,2,1.93,0,No,No,Medium,ADJ-1021,Standard,Team Team Alpha,99.9,7.3
CLM-2025-00131,CNT-100131,CUST-78072,CO,Mountain,"$10,468.48 ",2/20/2025,2/23/2025,2/24/2025,4/8/2025,1 days,44,6,2.81,0,No,No,Medium,ADJ-1077,Standard,Team Echo,88,6.8
CLM-2025-00132,CNT-100132,CUST-47052,AZ,Southwest,"$48,728.20 ",10/27/2025,10/27/2025,10/28/2025,12/24/2025,1,63,7,2.47,0,No,Yes,Medium,ADJ-1004,Trainee,Team Team Central,91.7,5.3
CLM-2025-00133,CNT-100133,CUST-85363,FL,Southeast,"$21,278.64 ",10/3/2025,10/6/2025,10/8/2025,11/29/2025,2,54,5,4.53,1,No,No,High,ADJ-1052,,Team Team West,100,5.8
CLM-2025-00134,CNT-100134,CUST-98854,OR,West,"$25,902.23 ",12/12/2025,12/12/2025,12/15/2025,2/10/2026,3,60,9,5.64,2,Yes,No,High,ADJ-1049,Trainee,Team Team Central,79.9,3.4
CLM-2025-00135,CNT-100135,CUST-44193,CO,Mountain,"$2,144.81 ",2/19/2025,2/20/2025,2/21/2025,3/11/2025,1,19,6,3.75,0,No,No,Low,ADJ-1077,Specialist,Team Echo,94.4,6.7
CLM-2025-00136,CNT-100136,CUST-33975,AZ,Southwest,"$5,802.82 ",12/30/2025,12/30/2025,1/1/2026,1/30/2026,2,31,3,6.00,0,No,No,Medium,ADJ-1057,Senior,Team Team West,98.5,7.2
CLM-2025-00091,CNT-100137,CUST-67510,IL,Midwest,"$28,804.21 ",1/29/2025,1/31/2025,2/1/2025,3/26/2025,1,54,6,2.87,1,No,No,Medium,ADJ-1057,Standard,Team Echo,100,5.6
CLM-2025-00138,CNT-100138,CUST-13931,TX,South Central,"$4,367.76 ",1/4/2025,1/5/2025,1/6/2025,1/19/2025,1,14,9,3.33,N/A,No,No,Medium,ADJ-1057,Standard,Team Team West,93.4,7.2
CLM-2025-00139,CNT-100139,CUST-27337,WA,West,$790.04 ,6/30/2025,7/3/2025,7/5/2025,7/21/2025,2,18,6,4.43,0,No,No,Medium,ADJ-1070,Standard,Team SouthTeam West,95.8,5.5
CLM-2025-00140,CNT-100140,CUST-75324,FL,Southeast,"$3,361.29 ",1/27/2025,1/27/2025,1/27/2025,2/25/2025,0,29,5,1.81,1,No,No,High,ADJ-1038,Standard,Team Beta,95.7,7.9
CLM-2025-00141,CNT-100141,CUST-47751,WA,West,$646.50 ,6/21/2025,13/32/2025,6/26/2025,7/16/2025,1,21,2,0.53,0,No,Yes,Low,ADJ-1002,Standard,Team Gamma,94.6,7.8
CLM-2025-00142,CNT-100142,CUST-31279,AZ,Southwest,"$4,690.91 ",1/31/2025,1/31/2025,2/1/2025,2/27/2025,1,27,3,2.56,1,No,Yes,Medium,ADJ-1007,Senior,Team SouthTeam West,90.9,7
CLM-2025-00143,CNT-100143,CUST-57060,FL,Southeast,"$1,341.22 ",9/27/2025,9/29/2025,9/30/2025,10/26/2025,1,27,3,3.27,0,No,No,Medium,ADJ-1006,Senior,Team Team Central,96.9,8.7
CLM-2025-00144,CNT-100144,CUST-76599,NV,Southwest,"$1,503.91 ",2/28/2025,3/2/2025,3/4/2025,4/11/2025,2,40,6,4.90,1,Yes,No,High,ADJ-1040,Senior,Team Team Alpha,87.3,4.3
CLM-2025-00145,CNT-100145,CUST-68292,AZ,Southwest,"$7,171.67 ",6/23/2025,6/23/2025,6/25/2025,,2,4,4,3.55,0,No,No,Low,ADJ-1046,Senior,Team Echo,91.5,6.7
CLM-2025-00146,CNT-100146,CUST-92418,FL,Southeast,"$7,198.69 ",10/5/2025,10/8/2025,10/9/2025,11/3/2025,1,26,4,5.30,2,No,No,Low,ADJ-1044,Senior,Team SouthTeam West,93.9,5.9
CLM-2025-00147,CNT-100147,CUST-64640,GA,Southeast,"$1,879.41 ",7/30/2025,7/30/2025,8/1/2025,8/18/2025,2,19,5,2.80,0,No,Yes,Medium,ADJ-1010,Senior,Team Gamma,86.8,6.3
CLM-2025-00148,CNT-100148,CUST-93328,TX,South Central,"$5,505.82 ",11/4/2025,11/8/2025,11/11/2025,11/28/2025,3,20,5,6.31,0,No,No,Medium,ADJ-1064,Trainee,Team Team Alpha,96.8,6.5
CLM-2025-00149,CNT-100149,CUST-62409,OR,West,"$6,732.55 ",9/16/2025,9/16/2025,9/16/2025,10/2/2025,0,16,1,1.31,0,No,No,Low,ADJ-1039,Senior,Team Delta,92.2,9.6
CLM-2025-00150,CNT-100150,CUST-32467,NM,Southwest,"$7,350.44 ",3/7/2025,3/9/2025,3/9/2025,4/1/2025,0,23,5,2.63,1,No,No,Low,ADJ-1072,Senior,Team Team West,92.7,7.3
CLM-2025-00151,CNT-100151,CUST-71647,TX,South Central,"$4,094.99 ",12/26/2025,12/26/2025,12/29/2025,1/22/2026,3,27,3,5.26,0,No,No,Medium,ADJ-1050,Trainee,Team Team Alpha,100,5.7
CLM-2025-00152,CNT-100152,CUST-27253,TX,South Central,"$11,227.49 ",12/17/2025,12/17/2025,12/20/2025,,3,33,6,6.06,1,Yes,No,High,ADJ-1080,Standard,Team Gamma,85.6,4.9
CLM-2025-00153,CNT-100153,CUST-72434,WA,West,,4/3/2025,4/6/2025,4/7/2025,5/16/2025,1,40,4,4.58,1,No,No,Medium,ADJ-1055,Standard,Team Delta,94.9,5.3
CLM-2025-00154,CNT-100154,CUST-61121,FL,Southeast,"$2,360.23 ",9/27/2025,9/27/2025,9/28/2025,10/3/2025,1,6,3,2.70,0,No,,low,ADJ-1051,Specialist,Team Team Alpha,98.3,6.5
CLM-2025-00155,CNT-100155,CUST-57740,IL,Midwest,"$1,267.08 ",8/2/2025,8/4/2025,8/5/2025,8/28/2025,1,24,2,2.55,1,No,No,High,ADJ-1062,Standard,Team Echo,94.7,7
CLM-2025-00156,CNT-100156,CUST-96956,TX,South Central,"$15,946.12 ",5/30/2025,6/2/2025,6/3/2025,7/2/2025,1,30,7,4.34,1,No,Yes,Medium,ADJ-1027,Senior,Team Team West,86.1,6.3
CLM-2025-00157,CNT-100157,CUST-59961,CO,Mountain,"$2,830.51 ",6/30/2025,6/30/2025,7/1/2025,7/14/2025,1,14,2,1.65,1,No,No,Low,ADJ-1001,Standard,Team Team West,96.6,8.4
CLM-2025-00158,CNT-100158,CUST-78565,CA,West,"$18,495.00 ",11/12/2025,11/14/2025,11/17/2025,1/3/2026,3,,8,6.53,2,No,No,High,ADJ-1017,Standard,Team Team Central,86.3,4.6
CLM-2025-00159,CNT-100159,CUST-22681,CA,West,"$4,122.55 ",2/25/2025,2/26/2025,3/1/2025,3/28/2025,3,30,7,4.57,0,Yes,Yes,Low,ADJ-1029,Trainee,Team Delta,80.6,6.8
CLM-2025-00160,CNT-100160,CUST-29958,AZ,Southwest,"$7,893.06 ",,4/14/2025,4/14/2025,4/27/2025,0,13,1,3.82,0,No,No,Low,ADJ-1080,Standard,Team Team Central,93.8,6.1
CLM-2025-00161,CNT-100161,CUST-30339,TX,South Central,"$1,465.28 ",4/28/2025,4/29/2025,5/2/2025,5/13/2025,1,14,4,3.53,1,No,No,Medium,ADJ-1045,Standard,Team Team West,88.5,4.2
CLM-2025-00162,CNT-100162,CUST-72533,NV,Southwest,"$5,395.18 ",4/14/2025,4/19/2025,4/20/2025,5/11/2025,1,22,2,2.91,0,No,No,High,ADJ-1040,Specialist,Team Echo,90.6,7.2
CLM-2025-00163,CNT-100163,CUST-46526,AZ,Southwest,$842.31 ,6/7/2025,6/9/2025,,7/3/2025,2,24,6,3.10,1,No,No,High,ADJ-1025,Standard,Team Team West,91,N/A
CLM-2025-00164,CNT-100164,CUST-64678,TX,South Central,"$41,029.00 ",11/15/2025,11/16/2025,11/18/2025,1/4/2026,2,,6,7.36,2,No,No,High,ADJ-1015,Standard,Team Team Central,91.5,4.9
CLM-2025-00165,CNT-100165,CUST-28393,FL,Southeast,"$4,386.21 ",5/31/2025,5/31/2025,6/1/2025,6/24/2025,1,24,2,0.62,1,No,No,Low,ADJ-1013,Standard,Team Gamma,95.6,7.3
CLM-2025-00166,CNT-100166,CUST-22636,IL,Midwest,"$1,689.64 ",2/14/2025,2/14/2025,2/14/2025,2/18/2025,0,4,1,0.91,0,No,No,Medium,ADJ-1065,Senior,Team Team West,93.6,8.3
CLM-2025-00167,CNT-100167,CUST-35544,WA,West,"$10,847.80 ",9/23/2025,9/23/2025,9/24/2025,11/2/2025,1,40,4,2.56,1,No,No,High,ADJ-1078,Standard,Team Beta,87.7,7.3
CLM-2025-00168,CNT-100168,CUST-52182,TX,South Central,"$4,001.64 ",8/7/2025,8/8/2025,8/11/2025,9/10/2025,3,33,4,5.89,0,Yes,No,Medium,ADJ-1002,Standard,Team Echo,94.8,3.8
CLM-2025-00169,CNT-100169,CUST-38113,CA,West,"$4,035.28 ",1/5/2025,1/9/2025,1/10/2025,1/24/2025,1,27,3,1.38,1,No,No,Medium,ADJ-1014,Specialist,Team Team Alpha,91.1,9.3
CLM-2025-00170,CNT-100170,CUST-46530,WA,West,$499.12 ,11/19/2025,11/22/2025,11/25/2025,12/15/2025,3,23,5,6.39,2,No,No,High,ADJ-1014,Standard,Team Echo,90.6,5.1
CLM-2025-00171,CNT-100171,CUST-27196,OR,West,"$74,202.02 ",7/24/2025,7/27/2025,7/28/2025,9/26/2025,3,61,N/A,2.60,0,No,No,Moderate,ADJ-1022,Senior,Team Delta,96.5,6.5
CLM-2025-00172,CNT-100172,CUST-31804,GA,,"$10,500.88 ",7/25/2025,7/27/2025,7/28/2025,8/20/2025,1,24,1,1.27,0,No,No,Medium,ADJ-1017,Senior,Team Echo,89.5,7.2
CLM-2025-00164,CNT-100173,CUST-62462,TX,South Central,"$2,763.63 ",11/11/2025,11/15/2025,11/17/2025,11/28/2025,2,13,5,4.73,0,No,No,Low,ADJ-1010,Standard,Team Beta,91.7,6.4
CLM-2025-00174,CNT-100174,CUST-48486,WA,West,"$3,712.35 ",10/18/2025,10/22/2025,10/25/2025,11/28/2025,3,37,3,6.00,1,No,Yes,High,ADJ-1077,Standard,Team SouthTeam West,88.1,4.3
CLM-2025-00175,CNT-100175,CUST-90229,NV,Southwest,"$15,419.27 ",10/6/2025,10/6/2025,10/7/2025,11/25/2025,1,50,6,5.19,1,No,No,High,ADJ-1023,Trainee,Team Team Alpha,93.8,6.3
CLM-2025-00176,CNT-100176,CUST-64066,GA,Southeast,"$44,137.87 ",10/13/2025,10/13/2025,10/16/2025,N/A,3,49,3,3.97,0,No,No,Low,ADJ-1050,Senior,Team SouthTeam West,93.3,5.9
CLM-2025-00177,CNT-100177,CUST-17296,WA,West,"$10,888.89 ",4/8/2025,4/9/2025,4/10/2025,5/14/2025,1,35,4,2.59,0,No,Yes,Medium,ADJ-1018,Trainee,Team SouthTeam West,94,6.6
CLM-2025-00178,CNT-100178,CUST-77052,CO,Mountain,$890.89 ,1/10/2025,1/12/2025,1/14/2025,1/23/2025,2,31,2,1.86,2,No,No,Low,ADJ-1072,Senior,Team Team Alpha,88,7.8
CLM-2025-00179,CNT-100179,CUST-38831,FL,Southeast,"$1,574.67 ",10/11/2025,10/11/2025,10/12/2025,10/20/2025,1,9,2,4.70,0,No,No,Low,ADJ-1031,Standard,Team SouthTeam West,89.7,6.8
CLM-2025-00180,CNT-100180,CUST-95635,CA,West,"($1,781.00)",1/14/2025,1/15/2025,1/17/2025,2/4/2025,2,-20,3,3.89,0,No,No,Low,ADJ-1069,Senior,Team Beta,87.5,5.4
CLM-2025-00181,CNT-100181,CUST-60835,NV,Southwest,"$4,778.68 ",12/11/2025,12/12/2025,12/13/2025,1/2/2026,1,21,4,3.29,0,No,Yes,Low,ADJ-1072,Senior,Team Team Alpha,86.8,4.5
CLM-2025-00182,CNT-100182,CUST-18359,AZ,Southwest,"$5,955.61 ",12/7/2025,12/8/2025,12/12/2025,12/16/2025,4,8,2,4.42,1,No,No,Low,ADJ-1047,Standard,Team Team West,86.8,5.8
CLM-2025-00183,CNT-100183,CUST-78647,AZ,Southwest,"$29,875.35 ",6/9/2025,6/9/2025,6/11/2025,8/1/2025,2,53,3,2.73,1,No,No,Medium,ADJ-1002,Trainee,Team West,93.8,N/A
CLM-2025-00184,CNT-100184,CUST-34448,NM,Southwest,N/A,6/23/2025,6/23/2025,6/25/2025,7/3/2025,2,10,2,2.73,1,No,No,Medium,ADJ-1043,Senior,Team Delta,87.4,6.2
CLM-2025-00185,CNT-100185,CUST-17114,FL,Southeast,"$1,431.70 ",3/19/2025,3/23/2025,3/25/2025,4/8/2025,2,16,3,4.40,0,No,No,High,ADJ-1009,Senior,Team Team West,87.9,6.8
CLM-2025-00186,CNT-100186,CUST-71742,TX,South Central,$815.00 ,4/4/2025,4/5/2025,4/8/2025,5/4/2025,3,29,6,6.53,2,Yes,Yes,High,ADJ-1074,Standard,Team Echo,81.9,3.2
CLM-2025-00187,CNT-100187,CUST-53944,CO,Mountain,"$10,781.75 ",12/29/2025,12/31/2025,1/2/2026,2/1/2026,2,32,6,4.37,3,No,No,Medium,ADJ-1013,Standard,Team Echo,83.2,6.7
CLM-2025-00188,CNT-100188,CUST-21769,FL,Southeast,"$4,661.31 ",10/8/2025,10/11/2025,10/13/2025,10/31/2025,2,20,4,4.01,0,No,No,High,ADJ-1034,Senior,Team Team Central,93.5,6.1
CLM-2025-00189,CNT-100189,CUST-98679,CA,West,"$1,336.03 ",10/14/2025,10/16/2025,10/16/2025,,0,21,4,5.01,1,No,No,High,ADJ-1056,,Team Beta,88.6,7.7
CLM-2025-00190,CNT-100190,CUST-46427,TX,South Central,"$6,981.71 ",11/3/2025,,11/9/2025,12/26/2025,3,50,8,7.50,1,,Yes,High,ADJ-1031,Senior,Team Gamma,88.3,2.9
CLM-2025-00191,CNT-100191,CUST-30050,OR,West,"$6,868.72 ",8/13/2025,8/14/2025,8/15/2025,9/4/2025,1,21,2,1.81,0,No,No,Medium,ADJ-1010,Standard,Team Delta,98.4,8.6
CLM-2025-00192,CNT-100192,CUST-52874,TX,South Central,"$2,664.13 ",5/28/2025,N/A,5/29/2025,6/19/2025,1,22,2,5.70,0,No,Yes,Medium,ADJ-1049,Standard,Team Beta,90.8,6
CLM-2025-00193,CNT-100193,CUST-20674,TX,South Central,"$1,780.69 ",9/5/2025,9/6/2025,9/9/2025,9/25/2025,3,19,8,6.11,1,No,No,Low,ADJ-1051,Senior,Team Team Alpha,90.1,4.4
CLM-2025-00194,CNT-100194,CUST-16954,CA,West,"$1,968.75 ",5/17/2025,5/17/2025,5/20/2025,6/8/2025,3,22,4,4.39,1,No,No,medium,ADJ-1007,Standard,Team SouthTeam West,92.4,5.7
CLM-2025-00195,CNT-100195,CUST-90812,FL,Southeast,$890.51 ,4/25/2025,4/27/2025,13/32/2025,5/8/2025,3,11,3,1.92,2,No,No,Low,ADJ-1036,Standard,Team Gamma,96.8,7.4
CLM-2025-00196,CNT-100196,CUST-96664,AZ,Southwest,"$2,323.07 ",6/26/2025,6/26/2025,6/26/2025,7/12/2025,0,16,4,2.69,0,,No,Medium,ADJ-1063,Standard,Team Team Alpha,88.3,7.2
CLM-2025-00197,CNT-100197,CUST-25924,GA,Southeast,"$5,834.82 ",11/26/2025,11/29/2025,11/29/2025,12/18/2025,0,19,3,3.63,0,No,No,Low,ADJ-1065,Trainee,Team Team Central,92.4,6.9
CLM-2025-00198,CNT-100198,CUST-65759,FL,Southeast,"$1,161.82 ",12/27/2025,1/1/2026,1/3/2026,1/12/2026,2,11,4,3.16,0,No,No,Low,ADJ-1009,Senior,Team SouthTeam West,100,7.5
CLM-2025-00199,CNT-100199,CUST-99575,WA,West,"$15,821.38 ",10/10/2025,10/10/2025,10/13/2025,12/2/2025,3,53,7,4.00,1,No,Yes,High,ADJ-1062,Specialist,Team Team West,86.5,4.1
CLM-2025-00200,CNT-100200,CUST-14458,FL,Southeast,"$15,334.06 ",11/30/2025,11/30/2025,12/2/2025,1/24/2026,2,55,10,5.43,0,No,No,Low,ADJ-1025,Standard,Team Team Alpha,89,4.9
CLM-2025-00201,,CUST-56915,IL,Midwest,"$2,134.57 ",9/30/2025,10/1/2025,10/4/2025,11/7/2025,3,N/A,5,3.96,0,No,No,Low,ADJ-1079,Standard,Team Gamma,90.9,5.3
CLM-2025-00027,CNT-100202,CUST-31179,TX,South Central,"$1,625.51 ",5/24/2025,5/27/2025,5/29/2025,6/17/2025,2,21,4,4.84,0,No,No,High,ADJ-1009,Specialist,Team Gamma,97.5,6
CLM-2025-00203,CNT-100203,UNKNOWN,TX,South Central,"$6,916.47 ",6/23/2025,6/23/2025,6/24/2025,7/13/2025,1,20,5,4.91,0,No,No, Medium ,ADJ-1079,Standard,Team Echo,91.3,5.7
CLM-2025-00204,CNT-100204,CUST-56617,IL,Midwest,N/A,8/9/2025,8/12/2025,8/14/2025,8/27/2025,2,15,2,2.89,1,Yes,No,Low,ADJ-1011,Senior,Team Gamma,90.9,6.3
CLM-2025-00205,CNT-100205,CUST-28937,TX,South Central,"$5,762.01 ",3/5/2025,3/8/2025,3/11/2025,4/4/2025,3,27,6,6.73,1,No,Yes,High,ADJ-1043,Standard,Team Team Alpha,80.1,4.4
CLM-2025-00206,,CUST-28614,IL,Midwest,"$1,438.80 ",11/5/2025,11/8/2025,11/9/2025,11/19/2025,1,11,4,3.67,0,No,No,Medium,ADJ-1002,Standard,Team Echo,99.2,7.2
CLM-2025-00207,CNT-100207,CUST-90956,AZ,Southwest,"$2,144.25 ",8/31/2025,8/31/2025,9/2/2025,9/1/2025,2,1,1,2.53,1,No,No,Medium,ADJ-1057,Standard,Team Team Central,95.3,6.9
CLM-2025-00208,CNT-100208,CUST-32632,UT,Mountain,"$10,113.68 ",5/24/2025,5/26/2025,5/28/2025,7/13/2025,2,48,5,3.59,0,No,No,Medium,ADJ-1070,Standard,Team Delta,91.6,5.7
CLM-2025-00209,CNT-100209,CUST-97698,TX,,"$2,357.54 ",9/1/2025,9/3/2025,9/5/2025,10/1/2025,2,28,,5.20,2,No,No,Medium,ADJ-1076,Senior,Team Team Central,95.7,6.3
CLM-2025-00210,,CUST-82217,TX,South Central,"$14,510.89 ",4/14/2025,4/15/2025,4/18/2025,6/4/2025,3,50,7,4.90,2,No,No,High,ADJ-1034,Specialist,Team Gamma,84.3,4.1
CLM-2025-00211,CNT-100211,CUST-68077,AZ,Southwest,"$2,763.50 ",7/10/2025,7/10/2025,7/11/2025,7/26/2025,1,16,3,2.78,1,No,No,Low,ADJ-1045,Standard,Team Team Alpha,99.4,7.8
CLM-2025-00212,CNT-100212,CUST-26056,UT,Mountain,"$5,189.59 ",12/18/2025,12/22/2025,12/24/2025,12/30/2025,2,8,2,2.41,2,No,No,Low,ADJ-1022,Specialist,Team Delta,93.9,8.2
CLM-2025-00213,CNT-100213,CUST-11089,CA,West,"$2,101.02 ",5/11/2025,5/15/2025,5/18/2025,6/10/2025,3,26,2,3.05,0,No,No,Medium,ADJ-1018,Trainee,Team Team West,86.9,5.4
CLM-2025-00214,CNT-100214,CUST-32602,GA,Southeast,"$55,051.45 ",4/1/2025,4/2/2025,4/2/2025,6/9/2025,0,68,5,2.88,1,No,No,High,ADJ-1075,Standard,Team SouthTeam West,87.1,7.4
CLM-2025-00215,CNT-100215,CUST-77091,WA,West,"$6,476.03 ",7/20/2025,7/21/2025,7/21/2025,,0,19,3,2.55,0,No,No,Low,ADJ-1022,Standard,Team Team Alpha,96.3,7.1
CLM-2025-00216,CNT-100216,CUST-39612,OR,West,"$3,235.00 ",6/1/2025,6/3/2025,6/5/2025,7/6/2025,2,33 days,4,2.31,1,No,No,High,ADJ-1019,Standard,Team Delta,89,6.9
CLM-2025-00217,CNT-100217,CUST-90850,OR,West,"$2,057.81 ",5/4/2025,5/5/2025,,5/11/2025,0,6,1,2.88,1,No,No,Low,ADJ-1012,Senior,Team Team West,87.5,8.5
CLM-2025-00218,CNT-100218,CUST-20767,AZ,Southwest,$712.00 ,6/26/2025,6/30/2025,7/2/2025,,2,19,1,3.03,0,No,No,Low,ADJ-1033,Standard,Team Team Alpha,94,6.1
CLM-2025-00219,CNT-100219,CUST-17426,TX,South Central,"$18,743.87 ",4/13/2025,4/13/2025,4/13/2025,5/21/2025,,38,7,6.21,,No,No,High,ADJ-1051,Standard,Team Echo,98.2,6
CLM-2025-00220,CNT-100220,CUST-14588,FL,Southeast,$647.62 ,2/28/2025,3/1/2025,3/2/2025,,1,10,2,3.06,1,No,No,Low,ADJ-1014,Senior,Team Delta,84.7,7.4
CLM-2025-00221,CNT-100221,CUST-51556,CO,Mountain,"$4,555.87 ",7/29/2025,7/29/2025,7/30/2025,8/21/2025,1,23,4,2.70,0,No,No,Low,ADJ-1010,Senior,Team Team Central,92.4,7.1
CLM-2025-00222,CNT-100222,CUST-11862,AZ,Southwest,"$11,777.75 ",2/12/2025,2/13/2025,2/15/2025,3/29/2025,2,44,5,3.81,0,No,No,High,ADJ-1032,Senior,Team Delta,89.5,6.2
CLM-2025-00223,CNT-100223,CUST-64744,OR,West,"$2,231.04 ",3/24/2025,3/25/2025,3/27/2025,4/13/2025,2,19,5,3.03,2,No,No,Medium,ADJ-1001,Senior,Team Delta,96.3,6.9
CLM-2025-00224,CNT-100224,CUST-22213,NV,Southwest,"$1,401.31 ",9/23/2025,9/25/2025,9/25/2025,10/8/2025,0,13,1,1.34,0,No,No,Medium,ADJ-1047,Senior,Team Echo,98.8,7.6
CLM-2025-00225,CNT-100225,CUST-86630,TX,South Central,"$8,378.89 ",4/2/2025,,4/7/2025,5/23/2025,2,48,6,5.40,1,No,No,High,ADJ-1006,Standard,Team Beta,91,5.4
CLM-2025-00226,CNT-100226,CUST-25951,FL,Southeast,"$6,544.22 ",1/11/2025,1/14/2025,1/16/2025,2/10/2025,2 days,32,1,3.41,0,No,No,Medium,ADJ-1020,Senior,Team Team Central,87.2,8
CLM-2025-00227,CNT-100227,CUST-15125,TX,South Central,"$7,394.23 ",7/17/2025,7/20/2025,7/21/2025,9/3/2025,1,45,6,4.26,0,No,No,Medium,ADJ-1077,Specialist,Team Beta,97,7.7
CLM-2025-00228,CNT-100228,CUST-68528,AZ,Southwest,"$2,412.74 ",10/3/2025,10/6/2025,10/7/2025,10/29/2025,1,23,3,2.42,0,No,No,Medium,ADJ-1060,Standard,Team Beta,96.4,7
CLM-2025-00229,CNT-100229,CUST-82420,IL,Midwest,"$1,153.50 ",1/7/2025,1/9/2025,1/9/2025,2/4/2025,0,26,4,3.72,2,No,No,Medium,ADJ-1029,Specialist,Team Gamma,91.5,6.7
CLM-2025-00230,CNT-100230,CUST-26554,FL,Southeast,"$2,432.61 ",3/23/2025,3/24/2025,3/23/2025,4/7/2025,-1,14,1,3.56,1,No,No,Medium,ADJ-1013,Standard,Team Beta,91.3,6.7
CLM-2025-00231,CNT-100231,CUST-43577,TX,South Central,"$6,621.31 ",10/22/2025,13/32/2025,10/24/2025,11/27/2025,2,36,6,5.01,1,No,No,High,ADJ-1035,Trainee,Team Beta,82.1,6.4
CLM-2025-00232,CNT-100232,CUST-29926,UT,Mountain,"$5,450.59 ",7/21/2025,7/24/2025,7/24/2025,8/12/2025,0,19,2,2.11,0,No,No,Medium,ADJ-1059,Senior,Team Echo,95.6,9.1
CLM-2025-00233,CNT-100233,CUST-25968,TX,South Central,"$6,987.53 ",4/12/2025,4/12/2025,4/12/2025,5/16/2025,0,34,5,4.58,0,No,No,Medium,ADJ-1037,Standard,Team Team Alpha,100,6.1
CLM-2025-00234,CNT-100234,CUST-27028,GA,Southeast,($647.79),4/1/2025,4/2/2025,4/3/2025,4/15/2025,1,13,1,1.54,0,No,Yes,Medium,ADJ-1031,Standard,Team Echo,85.2,5.6
CLM-2025-00235,CNT-100235,CUST-99239,CO,Mountain,"$1,492.64 ",6/29/2025,6/29/2025,7/1/2025,7/9/2025,2,10,4,3.32,1,No,No,Low,ADJ-1078,Standard,Team Echo,95.1,6.9
CLM-2025-00236,CNT-100236,CUST-85383,GA,Southeast,"$3,237.12 ",2/21/2025,2/21/2025,2/23/2025,3/20/2025,2 days,27,1,3.02,0,No,No,Medium,ADJ-1072,Senior,Team Team Central,92.9,7.6
CLM-2025-00237,CNT-100237,CUST-18470,NM,Southwest,"$58,307.90 ",11/25/2025,11/27/2025,11/29/2025,2/2/2026,2,79,6,4.67,2,No,No,Low,ADJ-1033,Standard,Team Echo,92,3.9
CLM-2025-00238,CNT-100238,CUST-77224,TX,South Central,"$61,260.01 ",5/30/2025,6/2/2025,6/4/2025,8/11/2025,2,70,8,4.77,2,No,No,High,ADJ-1041,Standard,Team Gamma,96.5,6
CLM-2025-00239,CNT-100239,CUST-44604,TX,South Central,"$6,559.24 ",4/4/2025,4/9/2025,4/10/2025,4/27/2025,1,18,4,4.32,0,No,Yes,Low,ADJ-1065,Standard,Team Delta,82.2,5.1
